Date,dnn,negative,neutral,positive,signal
2012-05-21,1.4600000381469727,0.0,1.0,0.0,0.0
2012-05-22,1.3799999952316284,0.0,1.0,0.0,0.0
2012-05-23,1.5199999809265137,0.0,1.0,0.0,0.0
2012-05-24,1.600000023841858,0.0,0.961538462,0.038461538,0.038461538
2012-05-25,1.5800000429153442,0.0,0.857142857,0.142857143,0.142857143
2012-05-29,1.649999976158142,,,,
2012-05-30,1.5399999618530273,0.0,1.0,0.0,0.0
2012-05-31,1.5,0.0,0.945945946,0.054054054,0.054054054
2012-06-01,1.440000057220459,0.0,0.666666667,0.333333333,0.333333333
2012-06-04,1.440000057220459,,,,
2012-06-05,1.5,0.0,1.0,0.0,0.0
2012-06-06,1.5199999809265137,0.0,0.833333333,0.166666667,0.166666667
2012-06-07,1.5399999618530273,0.0,1.0,0.0,0.0
2012-06-08,1.5,0.0,1.0,0.0,0.0
2012-06-11,1.4700000286102295,,,,
2012-06-12,1.4800000190734863,0.0,0.0,1.0,1.0
2012-06-13,1.4600000381469727,0.0,0.0,1.0,1.0
2012-06-14,1.4299999475479126,0.0,1.0,0.0,0.0
2012-06-15,1.4500000476837158,,,,
2012-06-18,1.4800000190734863,0.0,0.0,1.0,1.0
2012-06-19,1.4900000095367432,0.0,0.090909091,0.909090909,0.909090909
2012-06-20,1.4800000190734863,0.0,0.666666667,0.333333333,0.333333333
2012-06-21,1.409999966621399,0.0,0.15,0.85,0.85
2012-06-22,1.3799999952316284,0.0,0.5,0.5,0.5
2012-06-25,1.3200000524520874,0.0,0.909090909,0.090909091,0.090909091
2012-06-26,1.3200000524520874,0.0,0.666666667,0.333333333,0.333333333
2012-06-27,1.3200000524520874,0.029411765,0.823529412,0.147058824,0.117647059
2012-06-28,1.2899999618530273,0.2,0.8,0.0,-0.2
2012-06-29,1.340000033378601,0.0,0.875,0.125,0.125
2012-07-02,1.2300000190734863,0.0,1.0,0.0,0.0
2012-07-03,1.309999942779541,0.0,1.0,0.0,0.0
2012-07-05,1.4199999570846558,0.0,1.0,0.0,0.0
2012-07-06,1.4800000190734863,0.0,0.692307692,0.307692308,0.307692308
2012-07-09,1.399999976158142,0.0,1.0,0.0,0.0
2012-07-10,1.3600000143051147,0.0,1.0,0.0,0.0
2012-07-11,1.3600000143051147,0.0,0.0,1.0,1.0
2012-07-12,1.309999942779541,0.0,1.0,0.0,0.0
2012-07-13,1.350000023841858,0.0,0.0,1.0,1.0
2012-07-16,1.340000033378601,0.0,0.4,0.6,0.6
2012-07-17,1.350000023841858,0.0,0.0,1.0,1.0
2012-07-18,1.309999942779541,0.0,1.0,0.0,0.0
2012-07-19,1.3899999856948853,0.0,1.0,0.0,0.0
2012-07-20,1.3600000143051147,0.25,0.5,0.25,0.0
2012-07-23,1.3200000524520874,0.0,1.0,0.0,0.0
2012-07-24,1.2999999523162842,0.0,1.0,0.0,0.0
2012-07-25,1.3300000429153442,,,,
2012-07-26,1.3700000047683716,0.0,0.666666667,0.333333333,0.333333333
2012-07-27,1.3899999856948853,0.0,1.0,0.0,0.0
2012-07-30,1.3899999856948853,,,,
2012-07-31,1.350000023841858,0.111111111,0.888888889,0.0,-0.111111111
2012-08-01,1.309999942779541,0.0,1.0,0.0,0.0
2012-08-02,1.2899999618530273,,,,
2012-08-03,1.2999999523162842,,,,
2012-08-06,1.2999999523162842,0.0,1.0,0.0,0.0
2012-08-07,1.350000023841858,,,,
2012-08-08,1.3200000524520874,,,,
2012-08-09,1.3200000524520874,0.0,1.0,0.0,0.0
2012-08-10,1.3300000429153442,0.0,0.888888889,0.111111111,0.111111111
2012-08-13,1.309999942779541,0.0,1.0,0.0,0.0
2012-08-14,1.340000033378601,0.0,0.333333333,0.666666667,0.666666667
2012-08-15,1.3899999856948853,0.0625,0.8125,0.125,0.0625
2012-08-16,1.440000057220459,0.0,0.923076923,0.076923077,0.076923077
2012-08-17,1.4600000381469727,0.0,1.0,0.0,0.0
2012-08-20,1.409999966621399,0.0,0.0,1.0,1.0
2012-08-21,1.4199999570846558,,,,
2012-08-22,1.440000057220459,0.0,1.0,0.0,0.0
2012-08-23,1.4299999475479126,,,,
2012-08-24,1.4299999475479126,1.0,0.0,0.0,-1.0
2012-08-27,1.409999966621399,,,,
2012-08-28,1.399999976158142,0.0,1.0,0.0,0.0
2012-08-29,1.3899999856948853,0.0,1.0,0.0,0.0
2012-08-30,1.3899999856948853,,,,
2012-08-31,1.399999976158142,0.0,1.0,0.0,0.0
2012-09-04,1.409999966621399,,,,
2012-09-05,1.4199999570846558,0.0,1.0,0.0,0.0
2012-09-06,1.409999966621399,,,,
2012-09-07,1.4500000476837158,0.0,1.0,0.0,0.0
2012-09-10,1.4299999475479126,0.0,0.333333333,0.666666667,0.666666667
2012-09-11,1.4299999475479126,0.0,0.5,0.5,0.5
2012-09-12,1.4199999570846558,0.0,1.0,0.0,0.0
2012-09-13,1.4299999475479126,,,,
2012-09-14,1.4600000381469727,,,,
2012-09-17,1.4500000476837158,0.0,1.0,0.0,0.0
2012-09-18,1.7200000286102295,0.0,0.730769231,0.269230769,0.269230769
2012-09-19,1.659999966621399,0.0,0.8,0.2,0.2
2012-09-20,1.600000023841858,0.0,1.0,0.0,0.0
2012-09-21,1.590000033378601,,,,
2012-09-24,1.5299999713897705,0.0,1.0,0.0,0.0
2012-09-25,1.4800000190734863,,,,
2012-09-26,1.440000057220459,0.0,1.0,0.0,0.0
2012-09-27,1.440000057220459,0.0,1.0,0.0,0.0
2012-09-28,1.4900000095367432,0.166666667,0.833333333,0.0,-0.166666667
2012-10-01,1.4900000095367432,0.0,0.666666667,0.333333333,0.333333333
2012-10-02,1.4600000381469727,0.0,1.0,0.0,0.0
2012-10-03,1.440000057220459,0.2,0.6,0.2,0.0
2012-10-04,1.4500000476837158,0.444444444,0.444444444,0.111111111,-0.333333333
2012-10-05,1.4199999570846558,0.071428571,0.785714286,0.142857143,0.071428572
2012-10-08,1.409999966621399,0.0,0.8,0.2,0.2
2012-10-09,1.3600000143051147,0.0,0.75,0.25,0.25
2012-10-10,1.350000023841858,0.2,0.8,0.0,-0.2
2012-10-11,1.350000023841858,0.0,1.0,0.0,0.0
2012-10-12,1.3799999952316284,0.0,0.5,0.5,0.5
2012-10-15,1.340000033378601,0.0,1.0,0.0,0.0
2012-10-16,1.3799999952316284,0.0,1.0,0.0,0.0
2012-10-17,1.3700000047683716,0.0,1.0,0.0,0.0
2012-10-18,1.3799999952316284,0.0,1.0,0.0,0.0
2012-10-19,1.340000033378601,,,,
2012-10-22,1.350000023841858,0.0,0.833333333,0.166666667,0.166666667
2012-10-23,1.340000033378601,0.0,0.833333333,0.166666667,0.166666667
2012-10-24,1.2999999523162842,,,,
2012-10-25,1.2799999713897705,,,,
2012-10-26,1.2999999523162842,0.0,1.0,0.0,0.0
2012-10-31,1.2999999523162842,0.0,1.0,0.0,0.0
2012-11-01,1.2899999618530273,0.0,1.0,0.0,0.0
2012-11-02,1.2699999809265137,0.0,1.0,0.0,0.0
2012-11-05,1.2300000190734863,0.5,0.5,0.0,-0.5
2012-11-06,1.25,0.0,0.75,0.25,0.25
2012-11-07,1.1699999570846558,0.0,1.0,0.0,0.0
2012-11-08,1.1699999570846558,0.0,1.0,0.0,0.0
2012-11-09,1.1799999475479126,0.1,0.8,0.1,0.0
2012-11-12,1.2000000476837158,0.0,0.5,0.5,0.5
2012-11-13,1.149999976158142,0.0,1.0,0.0,0.0
2012-11-14,1.100000023841858,0.04,0.88,0.08,0.04
2012-11-15,1.0499999523162842,0.0,1.0,0.0,0.0
2012-11-16,1.059999942779541,0.0,1.0,0.0,0.0
2012-11-19,1.0800000429153442,0.0,0.0,1.0,1.0
2012-11-20,1.1100000143051147,0.0,1.0,0.0,0.0
2012-11-21,1.100000023841858,0.0,1.0,0.0,0.0
2012-11-23,1.1399999856948853,0.0,1.0,0.0,0.0
2012-11-26,1.1299999952316284,0.0,1.0,0.0,0.0
2012-11-27,1.1299999952316284,0.333333333,0.333333333,0.333333333,0.0
2012-11-28,1.1200000047683716,0.0,1.0,0.0,0.0
2012-11-29,1.1299999952316284,0.0,0.875,0.125,0.125
2012-11-30,1.1200000047683716,0.0,1.0,0.0,0.0
2012-12-03,1.090000033378601,0.0,1.0,0.0,0.0
2012-12-04,1.0700000524520874,0.0,1.0,0.0,0.0
2012-12-05,1.100000023841858,0.0,0.75,0.25,0.25
2012-12-06,1.149999976158142,0.0,1.0,0.0,0.0
2012-12-07,1.1399999856948853,,,,
2012-12-10,1.2300000190734863,0.0,0.5,0.5,0.5
2012-12-11,1.2100000381469727,,,,
2012-12-12,1.2400000095367432,0.0,1.0,0.0,0.0
2012-12-13,1.2000000476837158,,,,
2012-12-14,1.2200000286102295,0.0,1.0,0.0,0.0
2012-12-17,1.2300000190734863,0.0,1.0,0.0,0.0
2012-12-18,1.25,,,,
2012-12-19,1.2400000095367432,0.0,1.0,0.0,0.0
2012-12-20,1.2799999713897705,,,,
2012-12-21,1.2200000286102295,0.0,1.0,0.0,0.0
2012-12-24,1.2300000190734863,0.0,1.0,0.0,0.0
2012-12-26,1.2100000381469727,1.0,0.0,0.0,-1.0
2012-12-27,1.2100000381469727,0.0,1.0,0.0,0.0
2012-12-28,1.190000057220459,0.0,1.0,0.0,0.0
2012-12-31,1.25,0.0,0.666666667,0.333333333,0.333333333
2013-01-02,1.2599999904632568,0.0,0.5,0.5,0.5
2013-01-03,1.2400000095367432,,,,
2013-01-04,1.2200000286102295,0.0,1.0,0.0,0.0
2013-01-07,1.25,0.0,1.0,0.0,0.0
2013-01-08,1.2999999523162842,0.0,0.928571429,0.071428571,0.071428571
2013-01-09,1.350000023841858,0.0,0.903225806,0.096774194,0.096774194
2013-01-10,1.4199999570846558,0.0,1.0,0.0,0.0
2013-01-11,1.409999966621399,0.142857143,0.857142857,0.0,-0.142857143
2013-01-14,1.4600000381469727,1.0,0.0,0.0,-1.0
2013-01-15,1.4600000381469727,1.0,0.0,0.0,-1.0
2013-01-16,1.5,0.0,0.756097561,0.243902439,0.243902439
2013-01-17,1.590000033378601,0.0,0.9375,0.0625,0.0625
2013-01-18,1.5199999809265137,0.0,0.666666667,0.333333333,0.333333333
2013-01-22,1.5199999809265137,0.0,0.75,0.25,0.25
2013-01-23,1.5,0.0,1.0,0.0,0.0
2013-01-24,1.5,0.0,1.0,0.0,0.0
2013-01-25,1.4700000286102295,0.0,1.0,0.0,0.0
2013-01-28,1.399999976158142,,,,
2013-01-29,1.409999966621399,0.0,1.0,0.0,0.0
2013-01-30,1.3700000047683716,0.0,1.0,0.0,0.0
2013-01-31,1.350000023841858,0.0,1.0,0.0,0.0
2013-02-01,1.4700000286102295,0.0,0.972972973,0.027027027,0.027027027
2013-02-04,1.4500000476837158,0.0,0.375,0.625,0.625
2013-02-05,1.440000057220459,0.0,0.8,0.2,0.2
2013-02-06,1.4199999570846558,0.0,1.0,0.0,0.0
2013-02-07,1.4199999570846558,0.0,1.0,0.0,0.0
2013-02-08,1.409999966621399,0.0,1.0,0.0,0.0
2013-02-11,1.340000033378601,0.2,0.6,0.2,0.0
2013-02-12,1.3300000429153442,0.0,1.0,0.0,0.0
2013-02-13,1.3300000429153442,0.0,1.0,0.0,0.0
2013-02-14,1.3600000143051147,,,,
2013-02-15,1.340000033378601,0.0,1.0,0.0,0.0
2013-02-19,1.340000033378601,,,,
2013-02-20,1.2799999713897705,,,,
2013-02-21,1.2899999618530273,0.0,0.333333333,0.666666667,0.666666667
2013-02-22,1.2799999713897705,0.0,1.0,0.0,0.0
2013-02-25,1.2200000286102295,0.0,1.0,0.0,0.0
2013-02-26,1.2100000381469727,0.0,0.75,0.25,0.25
2013-02-27,1.2400000095367432,0.0,1.0,0.0,0.0
2013-02-28,1.2899999618530273,0.0,1.0,0.0,0.0
2013-03-01,1.25,0.0,0.857142857,0.142857143,0.142857143
2013-03-04,1.2100000381469727,0.5,0.0,0.5,0.0
2013-03-05,1.2100000381469727,0.0,1.0,0.0,0.0
2013-03-06,1.2300000190734863,0.0,1.0,0.0,0.0
2013-03-07,1.2699999809265137,0.142857143,0.857142857,0.0,-0.142857143
2013-03-08,1.25,0.0,0.941176471,0.058823529,0.058823529
2013-03-11,1.2699999809265137,0.0,1.0,0.0,0.0
2013-03-12,1.309999942779541,0.0,1.0,0.0,0.0
2013-03-13,1.3600000143051147,0.333333333,0.666666667,0.0,-0.333333333
2013-03-14,1.3600000143051147,0.0,0.25,0.75,0.75
2013-03-15,1.4500000476837158,0.0,0.785714286,0.214285714,0.214285714
2013-03-18,1.3700000047683716,0.2,0.8,0.0,-0.2
2013-03-19,1.3799999952316284,0.0,1.0,0.0,0.0
2013-03-20,1.3700000047683716,0.0,1.0,0.0,0.0
2013-03-21,1.5,0.0,0.857142857,0.142857143,0.142857143
2013-03-22,1.4600000381469727,0.0,0.0,1.0,1.0
2013-03-25,1.4600000381469727,0.0,1.0,0.0,0.0
2013-03-26,1.4500000476837158,0.0,0.666666667,0.333333333,0.333333333
2013-03-27,1.3600000143051147,0.0,1.0,0.0,0.0
2013-03-28,1.3799999952316284,0.0,0.666666667,0.333333333,0.333333333
2013-04-01,1.3200000524520874,0.0,0.5,0.5,0.5
2013-04-02,1.2599999904632568,0.0,1.0,0.0,0.0
2013-04-03,1.2599999904632568,0.0,0.444444444,0.555555556,0.555555556
2013-04-04,1.2799999713897705,,,,
2013-04-05,1.25,0.0,0.666666667,0.333333333,0.333333333
2013-04-08,1.2400000095367432,,,,
2013-04-09,1.2899999618530273,0.5,0.5,0.0,-0.5
2013-04-10,1.25,0.0,1.0,0.0,0.0
2013-04-11,1.2899999618530273,0.0,0.0,1.0,1.0
2013-04-12,1.2300000190734863,0.0,1.0,0.0,0.0
2013-04-15,1.190000057220459,0.0,0.5,0.5,0.5
2013-04-16,1.2300000190734863,,,,
2013-04-17,1.2000000476837158,0.0,1.0,0.0,0.0
2013-04-18,1.190000057220459,0.0,1.0,0.0,0.0
2013-04-19,1.149999976158142,0.0,0.5,0.5,0.5
2013-04-22,1.1799999475479126,0.0,1.0,0.0,0.0
2013-04-23,1.1799999475479126,0.0,1.0,0.0,0.0
2013-04-24,1.2300000190734863,0.0,1.0,0.0,0.0
2013-04-25,1.2400000095367432,0.0,1.0,0.0,0.0
2013-04-26,1.2300000190734863,0.0,0.833333333,0.166666667,0.166666667
2013-04-29,1.2100000381469727,0.0,0.5,0.5,0.5
2013-04-30,1.2400000095367432,0.0,1.0,0.0,0.0
2013-05-01,1.2000000476837158,0.0,1.0,0.0,0.0
2013-05-02,1.159999966621399,0.0,0.0,1.0,1.0
2013-05-03,1.190000057220459,0.0,1.0,0.0,0.0
2013-05-06,1.190000057220459,0.0,1.0,0.0,0.0
2013-05-07,1.190000057220459,,,,
2013-05-08,1.25,0.0,0.666666667,0.333333333,0.333333333
2013-05-09,1.2000000476837158,0.0,0.631578947,0.368421053,0.368421053
2013-05-10,1.2000000476837158,0.0,1.0,0.0,0.0
2013-05-13,1.190000057220459,0.0,0.666666667,0.333333333,0.333333333
2013-05-14,1.1799999475479126,0.0,1.0,0.0,0.0
2013-05-15,1.159999966621399,0.0,1.0,0.0,0.0
2013-05-16,1.2300000190734863,,,,
2013-05-17,1.2000000476837158,0.0,1.0,0.0,0.0
2013-05-20,1.2699999809265137,,,,
2013-05-21,1.2300000190734863,,,,
2013-05-22,1.1799999475479126,0.0,0.666666667,0.333333333,0.333333333
2013-05-23,1.1799999475479126,,,,
2013-05-24,1.2200000286102295,0.0,1.0,0.0,0.0
2013-05-28,1.2100000381469727,0.0,1.0,0.0,0.0
2013-05-29,1.2599999904632568,0.0,1.0,0.0,0.0
2013-05-30,1.2899999618530273,0.0,1.0,0.0,0.0
2013-05-31,1.2699999809265137,0.0,0.0,1.0,1.0
2013-06-03,1.2799999713897705,0.0,0.8,0.2,0.2
2013-06-04,1.3200000524520874,,,,
2013-06-05,1.350000023841858,0.0,0.923076923,0.076923077,0.076923077
2013-06-06,1.3200000524520874,0.0,0.0,1.0,1.0
2013-06-07,1.2999999523162842,0.0,1.0,0.0,0.0
2013-06-10,1.2599999904632568,0.0,1.0,0.0,0.0
2013-06-11,1.2400000095367432,0.0,1.0,0.0,0.0
2013-06-12,1.2200000286102295,,,,
2013-06-13,1.2100000381469727,,,,
2013-06-14,1.2400000095367432,,,,
2013-06-17,1.2400000095367432,0.0,1.0,0.0,0.0
2013-06-18,1.2200000286102295,0.0,1.0,0.0,0.0
2013-06-19,1.2200000286102295,,,,
2013-06-20,1.1799999475479126,,,,
2013-06-21,1.1799999475479126,0.0,0.5,0.5,0.5
2013-06-24,1.1699999570846558,0.0,1.0,0.0,0.0
2013-06-25,1.190000057220459,0.0,0.933333333,0.066666667,0.066666667
2013-06-26,1.159999966621399,0.0,1.0,0.0,0.0
2013-06-27,1.1799999475479126,0.333333333,0.0,0.666666667,0.333333334
2013-06-28,1.1799999475479126,0.0,0.5,0.5,0.5
2013-07-01,1.1699999570846558,,,,
2013-07-02,1.159999966621399,0.0,0.0,1.0,1.0
2013-07-03,1.190000057220459,1.0,0.0,0.0,-1.0
2013-07-05,1.159999966621399,,,,
2013-07-08,1.190000057220459,,,,
2013-07-09,1.2100000381469727,0.0,0.0,1.0,1.0
2013-07-10,1.2699999809265137,0.0,0.0,1.0,1.0
2013-07-11,1.2599999904632568,0.0,0.0,1.0,1.0
2013-07-12,1.2400000095367432,0.0,0.0,1.0,1.0
2013-07-15,1.2000000476837158,,,,
2013-07-16,1.2699999809265137,,,,
2013-07-17,1.2200000286102295,,,,
2013-07-18,1.2300000190734863,,,,
2013-07-19,1.25,,,,
2013-07-22,1.3200000524520874,,,,
2013-07-23,1.2999999523162842,,,,
2013-07-24,1.3300000429153442,0.0,0.8,0.2,0.2
2013-07-25,1.3200000524520874,,,,
2013-07-26,1.340000033378601,,,,
2013-07-29,1.309999942779541,0.0,1.0,0.0,0.0
2013-07-30,1.3200000524520874,0.0,0.5,0.5,0.5
2013-07-31,1.2699999809265137,,,,
2013-08-01,1.2799999713897705,0.0,1.0,0.0,0.0
2013-08-02,1.2400000095367432,0.0,0.0,1.0,1.0
2013-08-05,1.2300000190734863,0.0,1.0,0.0,0.0
2013-08-06,1.2100000381469727,0.0,0.5,0.5,0.5
2013-08-07,1.2100000381469727,0.0,1.0,0.0,0.0
2013-08-08,1.25,0.0,1.0,0.0,0.0
2013-08-09,1.25,0.0,1.0,0.0,0.0
2013-08-12,1.2599999904632568,,,,
2013-08-13,1.2200000286102295,0.0,1.0,0.0,0.0
2013-08-14,1.2300000190734863,,,,
2013-08-15,1.2200000286102295,0.0,0.0,1.0,1.0
2013-08-16,1.2000000476837158,0.0,1.0,0.0,0.0
2013-08-19,1.1799999475479126,,,,
2013-08-20,1.2000000476837158,0.0,0.0,1.0,1.0
2013-08-21,1.1699999570846558,0.0,0.0,1.0,1.0
2013-08-22,1.1699999570846558,,,,
2013-08-23,1.2000000476837158,0.0,1.0,0.0,0.0
2013-08-26,1.1699999570846558,0.0,1.0,0.0,0.0
2013-08-27,1.1699999570846558,0.0,1.0,0.0,0.0
2013-08-28,1.1699999570846558,0.0,1.0,0.0,0.0
2013-08-29,1.149999976158142,0.0,1.0,0.0,0.0
2013-08-30,1.159999966621399,,,,
2013-09-03,1.1399999856948853,,,,
2013-09-04,1.1399999856948853,,,,
2013-09-05,1.159999966621399,0.0,0.6,0.4,0.4
2013-09-06,1.1699999570846558,0.0,1.0,0.0,0.0
2013-09-09,1.149999976158142,0.0,0.0,1.0,1.0
2013-09-10,1.1799999475479126,0.0,1.0,0.0,0.0
2013-09-11,1.2000000476837158,0.0,0.0,1.0,1.0
2013-09-12,1.159999966621399,0.0,1.0,0.0,0.0
2013-09-13,1.159999966621399,0.0,1.0,0.0,0.0
2013-09-16,1.149999976158142,0.0,0.75,0.25,0.25
2013-09-17,1.100000023841858,0.0,0.642857143,0.357142857,0.357142857
2013-09-18,1.100000023841858,0.0,1.0,0.0,0.0
2013-09-19,1.1200000047683716,0.25,0.5,0.25,0.0
2013-09-20,1.090000033378601,0.0,0.6,0.4,0.4
2013-09-23,1.100000023841858,0.0,1.0,0.0,0.0
2013-09-24,1.090000033378601,,,,
2013-09-25,1.090000033378601,0.0,0.0,1.0,1.0
2013-09-26,1.090000033378601,,,,
2013-09-27,1.100000023841858,0.0,1.0,0.0,0.0
2013-09-30,1.0800000429153442,0.0,1.0,0.0,0.0
2013-10-01,1.100000023841858,0.0,1.0,0.0,0.0
2013-10-02,1.159999966621399,0.0,0.833333333,0.166666667,0.166666667
2013-10-03,1.1100000143051147,,,,
2013-10-04,1.090000033378601,0.0,1.0,0.0,0.0
2013-10-07,1.0499999523162842,,,,
2013-10-08,1.0199999809265137,0.0,1.0,0.0,0.0
2013-10-09,1.0199999809265137,0.0,1.0,0.0,0.0
2013-10-10,1.0199999809265137,0.0,1.0,0.0,0.0
2013-10-11,1.0099999904632568,0.0,1.0,0.0,0.0
2013-10-14,1.0299999713897705,0.0,1.0,0.0,0.0
2013-10-15,1.0099999904632568,0.0,1.0,0.0,0.0
2013-10-16,1.0099999904632568,0.0,0.0,1.0,1.0
2013-10-17,1.0099999904632568,,,,
2013-10-18,1.0,,,,
2013-10-21,1.0299999713897705,0.0,1.0,0.0,0.0
2013-10-22,1.0299999713897705,0.0,1.0,0.0,0.0
2013-10-23,1.0399999618530273,,,,
2013-10-24,1.0399999618530273,0.0,1.0,0.0,0.0
2013-10-25,1.0800000429153442,,,,
2013-10-28,1.059999942779541,,,,
2013-10-29,1.0800000429153442,,,,
2013-10-30,1.090000033378601,0.0,1.0,0.0,0.0
2013-10-31,1.090000033378601,,,,
2013-11-01,1.0499999523162842,,,,
2013-11-04,1.0700000524520874,,,,
2013-11-05,1.0700000524520874,,,,
2013-11-06,1.100000023841858,,,,
2013-11-07,1.0800000429153442,0.0,1.0,0.0,0.0
2013-11-08,1.100000023841858,0.0,1.0,0.0,0.0
2013-11-11,1.090000033378601,0.0,1.0,0.0,0.0
2013-11-12,1.0800000429153442,0.0,1.0,0.0,0.0
2013-11-13,1.0800000429153442,0.0,1.0,0.0,0.0
2013-11-14,1.0800000429153442,,,,
2013-11-15,1.090000033378601,,,,
2013-11-18,1.0800000429153442,,,,
2013-11-19,1.0800000429153442,,,,
2013-11-20,1.090000033378601,0.0,1.0,0.0,0.0
2013-11-21,1.1399999856948853,,,,
2013-11-22,1.1699999570846558,0.0,1.0,0.0,0.0
2013-11-25,1.1699999570846558,0.0,1.0,0.0,0.0
2013-11-26,1.149999976158142,,,,
2013-11-27,1.149999976158142,0.0,1.0,0.0,0.0
2013-11-29,1.149999976158142,,,,
2013-12-02,1.100000023841858,0.0,1.0,0.0,0.0
2013-12-03,1.0800000429153442,0.0,0.0,1.0,1.0
2013-12-04,1.100000023841858,0.0,0.5,0.5,0.5
2013-12-05,1.100000023841858,0.0,0.0,1.0,1.0
2013-12-06,1.1299999952316284,0.0,1.0,0.0,0.0
2013-12-09,1.0800000429153442,0.0,1.0,0.0,0.0
2013-12-10,1.149999976158142,,,,
2013-12-11,1.1200000047683716,0.0,0.666666667,0.333333333,0.333333333
2013-12-12,1.1299999952316284,0.0,0.0,1.0,1.0
2013-12-13,1.1200000047683716,0.0,1.0,0.0,0.0
2013-12-16,1.1299999952316284,,,,
2013-12-17,1.159999966621399,0.0,1.0,0.0,0.0
2013-12-18,1.159999966621399,0.0,0.0,1.0,1.0
2013-12-19,1.149999976158142,,,,
2013-12-20,1.1399999856948853,,,,
2013-12-23,1.1799999475479126,0.0,1.0,0.0,0.0
2013-12-24,1.1799999475479126,0.0,1.0,0.0,0.0
2013-12-26,1.2300000190734863,0.0,1.0,0.0,0.0
2013-12-27,1.2200000286102295,0.0,1.0,0.0,0.0
2013-12-30,1.2400000095367432,0.0,1.0,0.0,0.0
2013-12-31,1.2000000476837158,0.0,1.0,0.0,0.0
2014-01-02,1.1799999475479126,,,,
2014-01-03,1.1699999570846558,,,,
2014-01-06,1.159999966621399,0.0,1.0,0.0,0.0
2014-01-07,1.159999966621399,,,,
2014-01-08,1.2200000286102295,0.0,1.0,0.0,0.0
2014-01-09,1.1799999475479126,,,,
2014-01-10,1.190000057220459,,,,
2014-01-13,1.2100000381469727,,,,
2014-01-14,1.2300000190734863,0.0,0.666666667,0.333333333,0.333333333
2014-01-15,1.2999999523162842,0.0,1.0,0.0,0.0
2014-01-16,1.2999999523162842,0.0,1.0,0.0,0.0
2014-01-17,1.3200000524520874,0.5,0.5,0.0,-0.5
2014-01-21,1.3899999856948853,,,,
2014-01-22,1.399999976158142,0.0,1.0,0.0,0.0
2014-01-23,1.3700000047683716,0.0,0.0,1.0,1.0
2014-01-24,1.2899999618530273,,,,
2014-01-27,1.3300000429153442,0.0,1.0,0.0,0.0
2014-01-28,1.3899999856948853,0.0,1.0,0.0,0.0
2014-01-29,1.3700000047683716,,,,
2014-01-30,1.4199999570846558,,,,
2014-01-31,1.3700000047683716,,,,
2014-02-03,1.2699999809265137,,,,
2014-02-04,1.2400000095367432,,,,
2014-02-05,1.2599999904632568,,,,
2014-02-06,1.2799999713897705,,,,
2014-02-07,1.3200000524520874,,,,
2014-02-10,1.2999999523162842,,,,
2014-02-11,1.2899999618530273,0.0,1.0,0.0,0.0
2014-02-12,1.350000023841858,,,,
2014-02-13,1.340000033378601,,,,
2014-02-14,1.350000023841858,,,,
2014-02-18,1.350000023841858,,,,
2014-02-19,1.2999999523162842,,,,
2014-02-20,1.2599999904632568,,,,
2014-02-21,1.340000033378601,,,,
2014-02-24,1.3799999952316284,0.0,1.0,0.0,0.0
2014-02-25,1.5099999904632568,0.0,0.666666667,0.333333333,0.333333333
2014-02-26,1.6200000047683716,0.0,0.833333333,0.166666667,0.166666667
2014-02-27,1.5800000429153442,0.125,0.75,0.125,0.0
2014-02-28,1.6299999952316284,0.333333333,0.666666667,0.0,-0.333333333
2014-03-03,1.6399999856948853,0.333333333,0.333333333,0.333333333,0.0
2014-03-04,1.7400000095367432,0.0,0.0,1.0,1.0
2014-03-05,1.690000057220459,0.0,1.0,0.0,0.0
2014-03-06,1.649999976158142,0.0,0.8,0.2,0.2
2014-03-07,1.6399999856948853,0.0,1.0,0.0,0.0
2014-03-10,1.6100000143051147,0.0,0.666666667,0.333333333,0.333333333
2014-03-11,1.5199999809265137,0.0,1.0,0.0,0.0
2014-03-12,1.600000023841858,0.0,1.0,0.0,0.0
2014-03-13,1.590000033378601,,,,
2014-03-14,1.5499999523162842,0.0,1.0,0.0,0.0
2014-03-17,1.559999942779541,0.0,1.0,0.0,0.0
2014-03-18,1.600000023841858,,,,
2014-03-19,1.5499999523162842,0.0,1.0,0.0,0.0
2014-03-20,1.6399999856948853,0.0,0.815789474,0.184210526,0.184210526
2014-03-21,1.559999942779541,0.0,0.857142857,0.142857143,0.142857143
2014-03-24,1.4900000095367432,0.0,0.6,0.4,0.4
2014-03-25,1.4600000381469727,0.0,1.0,0.0,0.0
2014-03-26,1.440000057220459,0.0,0.5,0.5,0.5
2014-03-27,1.4900000095367432,0.0,1.0,0.0,0.0
2014-03-28,1.4500000476837158,,,,
2014-03-31,1.4700000286102295,,,,
2014-04-01,1.5800000429153442,0.0,0.7,0.3,0.3
2014-04-02,1.600000023841858,0.0,0.25,0.75,0.75
2014-04-03,1.5499999523162842,0.0,0.666666667,0.333333333,0.333333333
2014-04-04,1.5800000429153442,0.0,0.5,0.5,0.5
2014-04-07,1.5,0.0,1.0,0.0,0.0
2014-04-08,1.5199999809265137,,,,
2014-04-09,1.5299999713897705,,,,
2014-04-10,1.5,0.0,0.0,1.0,1.0
2014-04-11,1.5199999809265137,0.0,0.0,1.0,1.0
2014-04-14,1.5099999904632568,0.0,0.888888889,0.111111111,0.111111111
