Date,hgen,negative,neutral,positive,signal
2019-08-21,5.5,0.0,0.5,0.5,0.5
2019-08-22,5.5,0.0,0.0,1.0,1.0
2019-08-23,5.5,,,,
2019-08-26,5.5,,,,
2019-08-27,5.5,,,,
2019-08-28,4.349999904632568,,,,
2019-08-29,4.349999904632568,1.0,0.0,0.0,-1.0
2019-08-30,4.349999904632568,,,,
2019-09-03,4.25,,,,
2019-09-04,4.25,,,,
2019-09-05,4.800000190734863,,,,
2019-09-06,4.349999904632568,,,,
2019-09-09,4.900000095367432,0.0,1.0,0.0,0.0
2019-09-10,4.349999904632568,,,,
2019-09-11,4.349999904632568,,,,
2019-09-12,4.5,,,,
2019-09-13,4.5,0.0,1.0,0.0,0.0
2019-09-16,4.849999904632568,,,,
2019-09-17,4.099999904632568,,,,
2019-09-18,4.25,,,,
2019-09-19,4.099999904632568,,,,
2019-09-20,4.949999809265137,0.0,1.0,0.0,0.0
2019-09-23,4.0,,,,
2019-09-24,4.0,0.0,0.0,1.0,1.0
2019-09-25,5.0,,,,
2019-09-26,4.0,0.0,1.0,0.0,0.0
2019-09-27,3.0,,,,
2019-09-30,3.5999999046325684,,,,
2019-10-01,3.5999999046325684,0.0,1.0,0.0,0.0
2019-10-02,4.0,,,,
2019-10-03,3.299999952316284,,,,
2019-10-04,3.5,0.0,1.0,0.0,0.0
2019-10-07,3.5,0.0,0.25,0.75,0.75
2019-10-08,4.5,0.0,0.285714286,0.714285714,0.714285714
2019-10-09,3.5,0.0,1.0,0.0,0.0
2019-10-10,3.5999999046325684,0.0,1.0,0.0,0.0
2019-10-11,3.5,,,,
2019-10-14,3.1500000953674316,,,,
2019-10-15,3.1500000953674316,0.0,1.0,0.0,0.0
2019-10-16,3.5999999046325684,,,,
2019-10-17,3.5999999046325684,,,,
2019-10-18,3.5,,,,
2019-10-21,3.5,,,,
2019-10-22,4.400000095367432,,,,
2019-10-23,4.400000095367432,0.0,1.0,0.0,0.0
2019-10-24,4.400000095367432,,,,
2019-10-25,4.400000095367432,,,,
2019-10-28,4.0,0.0,0.6,0.4,0.4
2019-10-29,4.0,,,,
2019-10-30,3.8499999046325684,0.0,1.0,0.0,0.0
2019-10-31,4.050000190734863,,,,
2019-11-01,4.050000190734863,,,,
2019-11-04,4.050000190734863,,,,
2019-11-05,3.5,,,,
2019-11-06,3.5,0.0,0.625,0.375,0.375
2019-11-07,3.4000000953674316,0.0,1.0,0.0,0.0
2019-11-08,3.5,0.0,1.0,0.0,0.0
2019-11-11,3.049999952316284,,,,
2019-11-12,3.25,0.0,1.0,0.0,0.0
2019-11-13,3.0999999046325684,0.0,1.0,0.0,0.0
2019-11-14,3.0,,,,
2019-11-15,3.4000000953674316,0.0,1.0,0.0,0.0
2019-11-18,3.0,,,,
2019-11-19,3.0,0.0,1.0,0.0,0.0
2019-11-20,3.0,0.0,1.0,0.0,0.0
2019-11-21,3.0,,,,
2019-11-22,3.0,,,,
2019-11-25,2.700000047683716,,,,
2019-11-26,2.9000000953674316,,,,
2019-11-27,2.75,,,,
2019-11-29,2.75,,,,
2019-12-02,2.5999999046325684,0.0,1.0,0.0,0.0
2019-12-03,2.549999952316284,0.0,1.0,0.0,0.0
2019-12-04,2.5,,,,
2019-12-05,2.299999952316284,0.0,1.0,0.0,0.0
2019-12-06,2.1500000953674316,,,,
2019-12-09,2.25,0.0,0.0,1.0,1.0
2019-12-10,1.9500000476837158,0.0,0.5,0.5,0.5
2019-12-11,1.899999976158142,0.0,0.833333333,0.166666667,0.166666667
2019-12-12,2.0,0.0,0.0,1.0,1.0
2019-12-13,1.7999999523162842,0.0,1.0,0.0,0.0
2019-12-16,2.25,0.111111111,0.888888889,0.0,-0.111111111
2019-12-17,1.7000000476837158,0.0,1.0,0.0,0.0
2019-12-18,1.850000023841858,0.0,1.0,0.0,0.0
2019-12-19,1.850000023841858,0.0,1.0,0.0,0.0
2019-12-20,1.649999976158142,,,,
2019-12-23,1.75,,,,
2019-12-24,1.5,,,,
2019-12-26,1.7999999523162842,,,,
2019-12-27,2.0999999046325684,0.0,1.0,0.0,0.0
2019-12-30,2.5,,,,
2019-12-31,2.450000047683716,,,,
2020-01-02,2.450000047683716,,,,
2020-01-03,2.3499999046325684,,,,
2020-01-06,2.25,,,,
2020-01-07,2.25,,,,
2020-01-08,1.9500000476837158,,,,
2020-01-09,1.75,,,,
2020-01-10,1.75,,,,
2020-01-13,2.25,,,,
2020-01-14,1.5499999523162842,,,,
2020-01-15,1.899999976158142,,,,
2020-01-16,1.899999976158142,,,,
2020-01-17,1.899999976158142,,,,
2020-01-21,1.899999976158142,0.0,1.0,0.0,0.0
2020-01-22,1.9500000476837158,0.0,1.0,0.0,0.0
2020-01-23,1.9500000476837158,,,,
2020-01-24,2.0,0.0,1.0,0.0,0.0
2020-01-27,2.549999952316284,0.0,0.0,1.0,1.0
2020-01-28,2.0,,,,
2020-01-29,2.0999999046325684,,,,
2020-01-30,1.7000000476837158,,,,
2020-01-31,2.0999999046325684,,,,
2020-02-03,1.850000023841858,,,,
2020-02-04,2.5,,,,
2020-02-05,2.5,,,,
2020-02-06,2.5,,,,
2020-02-07,2.5,,,,
2020-02-10,2.5,0.0,0.0,1.0,1.0
2020-02-11,1.899999976158142,,,,
2020-02-12,1.899999976158142,,,,
2020-02-13,1.899999976158142,,,,
2020-02-14,1.9500000476837158,,,,
2020-02-18,2.5,,,,
2020-02-19,2.5,,,,
2020-02-20,1.75,,,,
2020-02-21,1.850000023841858,,,,
2020-02-24,1.850000023841858,0.0,0.5,0.5,0.5
2020-02-25,1.7999999523162842,,,,
2020-02-26,1.7999999523162842,,,,
2020-02-27,1.75,,,,
2020-02-28,1.75,,,,
2020-03-02,1.649999976158142,0.0,0.0,1.0,1.0
2020-03-03,2.25,,,,
2020-03-04,2.25,,,,
2020-03-05,2.549999952316284,0.0,0.0,1.0,1.0
2020-03-06,2.0,,,,
2020-03-09,2.299999952316284,0.0,0.833333333,0.166666667,0.166666667
2020-03-10,3.0,0.0,0.666666667,0.333333333,0.333333333
2020-03-11,3.25,0.0,1.0,0.0,0.0
2020-03-12,2.25,0.0,1.0,0.0,0.0
2020-03-13,3.0,0.0,0.0,1.0,1.0
2020-03-16,2.4000000953674316,0.0,0.666666667,0.333333333,0.333333333
2020-03-17,2.549999952316284,0.0,0.5,0.5,0.5
2020-03-18,2.25,0.0,0.5,0.5,0.5
2020-03-19,2.25,0.0,0.666666667,0.333333333,0.333333333
2020-03-20,5.75,0.037037037,0.740740741,0.222222222,0.185185185
2020-03-23,6.0,0.0,0.6,0.4,0.4
2020-03-24,6.5,0.0,1.0,0.0,0.0
2020-03-25,6.150000095367432,0.0,1.0,0.0,0.0
2020-03-26,6.449999809265137,0.0,1.0,0.0,0.0
2020-03-27,6.300000190734863,0.0,0.777777778,0.222222222,0.222222222
2020-03-30,6.75,0.05,0.7,0.25,0.2
2020-03-31,6.199999809265137,0.090909091,0.454545455,0.454545455,0.363636364
2020-04-01,6.0,0.0,0.4,0.6,0.6
2020-04-02,5.75,0.071428571,0.75,0.178571429,0.10714285800000001
2020-04-03,5.400000095367432,0.0,0.857142857,0.142857143,0.142857143
2020-04-06,5.5,0.0,0.888888889,0.111111111,0.111111111
2020-04-07,4.75,0.0,0.8,0.2,0.2
2020-04-08,4.25,0.0,1.0,0.0,0.0
2020-04-09,4.0,0.0,1.0,0.0,0.0
2020-04-13,5.449999809265137,0.0,0.25,0.75,0.75
2020-04-14,4.75,0.0,0.75,0.25,0.25
2020-04-15,5.949999809265137,0.024390244,0.585365854,0.390243902,0.36585365799999997
2020-04-16,5.599999904632568,0.0,0.4,0.6,0.6
2020-04-17,5.25,0.0,0.25,0.75,0.75
2020-04-20,4.75,0.0,0.666666667,0.333333333,0.333333333
2020-04-21,4.75,0.333333333,0.333333333,0.333333333,0.0
2020-04-22,4.5,0.0,1.0,0.0,0.0
2020-04-23,4.75,0.0,1.0,0.0,0.0
2020-04-24,4.5,0.0,1.0,0.0,0.0
2020-04-27,4.349999904632568,0.0,0.5,0.5,0.5
2020-04-28,4.25,0.0,1.0,0.0,0.0
2020-04-29,4.150000095367432,0.0,0.666666667,0.333333333,0.333333333
2020-04-30,4.349999904632568,0.0,0.333333333,0.666666667,0.666666667
2020-05-01,4.400000095367432,0.0,0.5,0.5,0.5
2020-05-04,4.5,0.0,1.0,0.0,0.0
2020-05-05,4.199999809265137,0.0,0.5,0.5,0.5
2020-05-06,4.650000095367432,0.058823529,0.411764706,0.529411765,0.470588236
2020-05-07,4.300000190734863,0.0,0.6,0.4,0.4
2020-05-08,4.349999904632568,0.0,0.333333333,0.666666667,0.666666667
2020-05-11,4.550000190734863,0.0,0.5,0.5,0.5
2020-05-12,4.25,0.0,0.4,0.6,0.6
2020-05-13,4.300000190734863,0.0,0.5,0.5,0.5
2020-05-14,4.099999904632568,0.25,0.5,0.25,0.0
2020-05-15,4.099999904632568,0.0,0.714285714,0.285714286,0.285714286
2020-05-18,4.349999904632568,,,,
2020-05-19,4.150000095367432,0.0,0.0,1.0,1.0
2020-05-20,4.300000190734863,0.5,0.5,0.0,-0.5
2020-05-21,4.150000095367432,0.0,0.5,0.5,0.5
2020-05-22,4.699999809265137,0.0,0.428571429,0.571428571,0.571428571
2020-05-26,4.449999809265137,0.0,1.0,0.0,0.0
2020-05-27,4.650000095367432,0.0,0.842105263,0.157894737,0.157894737
2020-05-28,4.5,0.0,0.9,0.1,0.1
2020-05-29,7.449999809265137,0.045454545,0.545454545,0.409090909,0.363636364
2020-06-01,5.599999904632568,0.0,0.764705882,0.235294118,0.235294118
2020-06-02,12.699999809265137,0.044444444,0.7,0.255555556,0.21111111200000002
2020-06-03,14.600000381469727,0.043478261,0.52173913,0.434782609,0.39130434799999997
2020-06-04,14.100000381469727,0.090909091,0.5,0.409090909,0.318181818
2020-06-05,12.75,0.078947368,0.684210526,0.236842105,0.157894737
2020-06-08,16.399999618530273,0.0,0.545454545,0.454545455,0.454545455
2020-06-09,19.25,0.0,0.46875,0.53125,0.53125
2020-06-10,18.700000762939453,0.222222222,0.333333333,0.444444444,0.222222222
2020-06-11,17.950000762939453,0.076923077,0.461538462,0.461538462,0.384615385
2020-06-12,20.399999618530273,0.0,0.612903226,0.387096774,0.387096774
2020-06-15,26.549999237060547,0.030487805,0.646341463,0.323170732,0.29268292700000004
2020-06-16,25.100000381469727,0.1375,0.55,0.3125,0.175
2020-06-17,20.75,0.0,0.733333333,0.266666667,0.266666667
2020-06-18,20.850000381469727,0.052631579,0.473684211,0.473684211,0.42105263200000004
2020-06-19,17.25,0.0,0.5,0.5,0.5
2020-06-22,13.899999618530273,0.1875,0.5625,0.25,0.0625
2020-06-23,14.949999809265137,0.074074074,0.518518519,0.407407407,0.333333333
2020-06-24,16.75,0.068965517,0.482758621,0.448275862,0.37931034500000005
2020-06-25,19.049999237060547,0.078947368,0.421052632,0.5,0.421052632
2020-06-26,17.549999237060547,0.148148148,0.481481481,0.37037037,0.222222222
2020-06-29,21.5,0.111111111,0.388888889,0.5,0.388888889
2020-06-30,24.549999237060547,0.056338028,0.436619718,0.507042254,0.45070422600000004
2020-07-01,20.799999237060547,0.0,0.5,0.5,0.5
2020-07-02,19.799999237060547,0.105263158,0.578947368,0.315789474,0.21052631600000002
2020-07-06,22.0,0.105263158,0.710526316,0.184210526,0.07894736800000002
2020-07-07,26.049999237060547,0.048780488,0.609756098,0.341463415,0.292682927
2020-07-08,28.5,0.12,0.6,0.28,0.16000000000000003
2020-07-09,27.149999618530273,0.046511628,0.511627907,0.441860465,0.395348837
2020-07-10,25.350000381469727,0.034482759,0.517241379,0.448275862,0.41379310300000005
2020-07-13,22.850000381469727,0.060606061,0.515151515,0.424242424,0.363636363
2020-07-14,25.100000381469727,0.095238095,0.404761905,0.5,0.404761905
2020-07-15,23.25,0.0,0.444444444,0.555555556,0.555555556
2020-07-16,24.350000381469727,0.016129032,0.548387097,0.435483871,0.41935483900000003
2020-07-17,25.0,0.066666667,0.688888889,0.244444444,0.17777777700000003
2020-07-20,23.899999618530273,0.020408163,0.489795918,0.489795918,0.469387755
2020-07-21,23.200000762939453,0.027777778,0.666666667,0.305555556,0.27777777800000003
2020-07-22,22.200000762939453,0.055555556,0.722222222,0.222222222,0.166666666
2020-07-23,21.299999237060547,0.035714286,0.428571429,0.535714286,0.5
2020-07-24,21.450000762939453,0.035714286,0.535714286,0.428571429,0.392857143
2020-07-27,23.600000381469727,0.025974026,0.714285714,0.25974026,0.233766234
2020-07-28,26.350000381469727,0.033333333,0.622222222,0.344444444,0.311111111
2020-07-29,24.5,0.055555556,0.611111111,0.333333333,0.277777777
2020-07-30,22.799999237060547,0.078947368,0.631578947,0.289473684,0.210526316
2020-07-31,23.899999618530273,0.107142857,0.571428571,0.321428571,0.21428571400000002
2020-08-03,25.5,0.025,0.7875,0.1875,0.1625
2020-08-04,25.450000762939453,0.083333333,0.555555556,0.361111111,0.277777778
2020-08-05,24.75,0.048780488,0.731707317,0.219512195,0.170731707
2020-08-06,23.5,0.019607843,0.764705882,0.215686275,0.19607843200000002
2020-08-07,24.899999618530273,0.0,0.607142857,0.392857143,0.392857143
2020-08-10,24.25,0.025,0.65,0.325,0.3
2020-08-11,20.75,0.111111111,0.62962963,0.259259259,0.14814814800000004
2020-08-12,17.649999618530273,0.042553191,0.595744681,0.361702128,0.319148937
2020-08-13,15.25,0.070175439,0.578947368,0.350877193,0.28070175399999997
2020-08-14,16.850000381469727,0.04,0.64,0.32,0.28
2020-08-17,17.700000762939453,0.0,0.666666667,0.333333333,0.333333333
2020-08-18,17.5,0.0,0.611111111,0.388888889,0.388888889
2020-08-19,16.600000381469727,0.03125,0.46875,0.5,0.46875
2020-08-20,16.25,0.0,0.75,0.25,0.25
2020-08-21,16.049999237060547,0.0,0.846153846,0.153846154,0.153846154
2020-08-24,15.75,0.068965517,0.75862069,0.172413793,0.103448276
2020-08-25,15.649999618530273,0.142857143,0.714285714,0.142857143,0.0
2020-08-26,15.800000190734863,0.2,0.3,0.5,0.3
2020-08-27,15.600000381469727,0.0,0.857142857,0.142857143,0.142857143
2020-08-28,14.899999618530273,0.1,0.5,0.4,0.30000000000000004
2020-08-31,13.850000381469727,0.071428571,0.5,0.428571429,0.357142858
2020-09-01,13.449999809265137,0.045454545,0.545454545,0.409090909,0.363636364
2020-09-02,12.5,0.035714286,0.678571429,0.285714286,0.25
2020-09-03,12.350000381469727,0.0625,0.4375,0.5,0.4375
2020-09-04,11.25,0.058823529,0.852941176,0.088235294,0.029411765000000006
2020-09-08,9.5,0.133333333,0.533333333,0.333333333,0.2
2020-09-09,8.5,0.052631579,0.473684211,0.473684211,0.42105263200000004
2020-09-10,8.0,0.111111111,0.222222222,0.666666667,0.555555556
2020-09-11,9.949999809265137,0.0,0.7,0.3,0.3
2020-09-14,10.0,0.065217391,0.782608696,0.152173913,0.086956522
2020-09-15,9.75,0.028985507,0.913043478,0.057971014,0.028985507
2020-09-16,9.0,0.133333333,0.4,0.466666667,0.333333334
2020-09-17,10.399999618530273,0.0,0.65,0.35,0.35
2020-09-18,9.649999618530273,0.216494845,0.536082474,0.24742268,0.030927835000000015
2020-09-21,11.069999694824219,0.087912088,0.505494505,0.406593407,0.318681319
2020-09-22,10.359999656677246,0.138297872,0.446808511,0.414893617,0.276595745
2020-09-23,10.3100004196167,0.021505376,0.784946237,0.193548387,0.172043011
2020-09-24,9.300000190734863,0.089285714,0.589285714,0.321428571,0.23214285699999998
2020-09-25,9.770000457763672,0.104166667,0.541666667,0.354166667,0.25
2020-09-28,10.279999732971191,0.0,0.56,0.44,0.44
2020-09-29,11.0,0.037037037,0.537037037,0.425925926,0.388888889
2020-09-30,10.640000343322754,0.038461538,0.576923077,0.384615385,0.34615384699999996
2020-10-01,9.600000381469727,0.027777778,0.666666667,0.305555556,0.27777777800000003
2020-10-02,9.850000381469727,0.063157895,0.789473684,0.147368421,0.084210526
2020-10-05,12.140000343322754,0.117370892,0.483568075,0.399061033,0.281690141
2020-10-06,14.199999809265137,0.040650407,0.658536585,0.300813008,0.260162601
2020-10-07,14.5,0.033707865,0.662921348,0.303370787,0.26966292199999997
2020-10-08,12.979999542236328,0.070588235,0.564705882,0.364705882,0.294117647
2020-10-09,12.25,0.020408163,0.714285714,0.265306122,0.24489795899999997
2020-10-12,12.550000190734863,0.166666667,0.604166667,0.229166667,0.0625
2020-10-13,12.029999732971191,0.059701493,0.671641791,0.268656716,0.20895522300000002
2020-10-14,14.3100004196167,0.045454545,0.6,0.354545455,0.30909091
2020-10-15,13.899999618530273,0.051948052,0.428571429,0.519480519,0.467532467
2020-10-16,15.0,0.053763441,0.634408602,0.311827957,0.25806451599999997
2020-10-19,13.4399995803833,0.136363636,0.590909091,0.272727273,0.13636363699999998
2020-10-20,13.850000381469727,0.084745763,0.559322034,0.355932203,0.27118644000000003
2020-10-21,13.8100004196167,0.051724138,0.655172414,0.293103448,0.24137930999999999
2020-10-22,13.670000076293945,0.094594595,0.567567568,0.337837838,0.243243243
2020-10-23,12.960000038146973,0.027027027,0.702702703,0.27027027,0.24324324299999997
2020-10-26,12.050000190734863,0.057142857,0.914285714,0.028571429,-0.028571428
2020-10-27,10.890000343322754,0.068181818,0.659090909,0.272727273,0.204545455
2020-10-28,11.390000343322754,0.039473684,0.407894737,0.552631579,0.5131578950000001
2020-10-29,10.350000381469727,0.05952381,0.511904762,0.428571429,0.369047619
2020-10-30,10.699999809265137,0.126126126,0.522522523,0.351351351,0.22522522499999997
2020-11-02,10.760000228881836,0.018181818,0.6,0.381818182,0.363636364
2020-11-03,11.170000076293945,0.04,0.55,0.41,0.37
2020-11-04,11.0,0.021276596,0.680851064,0.29787234,0.27659574400000003
2020-11-05,11.199999809265137,0.073170732,0.658536585,0.268292683,0.19512195099999996
2020-11-06,11.720000267028809,0.047794118,0.602941176,0.349264706,0.301470588
2020-11-09,7.96999979019165,0.108108108,0.531531532,0.36036036,0.252252252
2020-11-10,8.59000015258789,0.051948052,0.623376623,0.324675325,0.272727273
2020-11-11,8.800000190734863,0.042857143,0.714285714,0.242857143,0.2
2020-11-12,8.649999618530273,0.089552239,0.626865672,0.28358209,0.194029851
2020-11-13,9.4399995803833,0.022222222,0.677777778,0.3,0.277777778
2020-11-16,9.130000114440918,0.12244898,0.408163265,0.469387755,0.34693877500000003
2020-11-17,8.390000343322754,0.060606061,0.727272727,0.212121212,0.15151515100000001
2020-11-18,8.25,0.071428571,0.464285714,0.464285714,0.392857143
2020-11-19,8.319999694824219,0.1875,0.5625,0.25,0.0625
2020-11-20,8.850000381469727,0.115384615,0.557692308,0.326923077,0.211538462
2020-11-23,8.949999809265137,0.066666667,0.733333333,0.2,0.133333333
2020-11-24,8.979999542236328,0.046875,0.65625,0.296875,0.25
2020-11-25,8.960000038146973,0.114285714,0.514285714,0.371428571,0.257142857
2020-11-27,9.539999961853027,0.0,0.714285714,0.285714286,0.285714286
2020-11-30,9.5,0.097560976,0.634146341,0.268292683,0.17073170699999998
2020-12-01,9.050000190734863,0.090909091,0.636363636,0.272727273,0.181818182
2020-12-02,9.020000457763672,0.043478261,0.47826087,0.47826087,0.434782609
2020-12-03,9.300000190734863,0.066666667,0.733333333,0.2,0.133333333
2020-12-04,9.84000015258789,0.043478261,0.543478261,0.413043478,0.369565217
2020-12-07,10.0,0.03125,0.578125,0.390625,0.359375
2020-12-08,9.899999618530273,0.057142857,0.514285714,0.428571429,0.371428572
2020-12-09,9.529999732971191,0.0,0.78125,0.21875,0.21875
2020-12-10,9.510000228881836,0.092592593,0.5,0.407407407,0.314814814
2020-12-11,9.470000267028809,0.0,0.710526316,0.289473684,0.289473684
2020-12-14,11.960000038146973,0.010638298,0.638297872,0.35106383,0.34042553200000003
2020-12-15,10.779999732971191,0.069518717,0.556149733,0.374331551,0.304812834
2020-12-16,11.34000015258789,0.142857143,0.523809524,0.333333333,0.19047619000000002
2020-12-17,14.039999961853027,0.037433155,0.657754011,0.304812834,0.267379679
2020-12-18,15.510000228881836,0.04137931,0.696551724,0.262068966,0.220689656
2020-12-21,19.850000381469727,0.038709677,0.696774194,0.264516129,0.225806452
2020-12-22,20.790000915527344,0.027272727,0.627272727,0.345454545,0.318181818
2020-12-23,20.360000610351562,0.071428571,0.69047619,0.238095238,0.166666667
2020-12-24,21.65999984741211,0.028985507,0.579710145,0.391304348,0.362318841
2020-12-28,17.079999923706055,0.098039216,0.647058824,0.254901961,0.15686274500000003
2020-12-29,17.350000381469727,0.142857143,0.547619048,0.30952381,0.16666666700000002
2020-12-30,17.360000610351562,0.055555556,0.537037037,0.407407407,0.351851851
2020-12-31,17.5,0.133333333,0.666666667,0.2,0.06666666700000001
2021-01-04,15.619999885559082,0.0625,0.765625,0.171875,0.109375
2021-01-05,16.489999771118164,0.107142857,0.607142857,0.285714286,0.178571429
2021-01-06,16.290000915527344,0.088235294,0.735294118,0.176470588,0.088235294
2021-01-07,17.31999969482422,0.129032258,0.548387097,0.322580645,0.193548387
2021-01-08,17.219999313354492,0.083333333,0.625,0.291666667,0.20833333399999998
2021-01-11,18.530000686645508,0.054794521,0.616438356,0.328767123,0.273972602
2021-01-12,18.34000015258789,0.05,0.583333333,0.366666667,0.316666667
2021-01-13,17.84000015258789,0.109756098,0.451219512,0.43902439,0.32926829199999996
2021-01-14,18.309999465942383,0.069444444,0.5,0.430555556,0.361111112
2021-01-15,18.229999542236328,0.018867925,0.698113208,0.283018868,0.26415094299999997
2021-01-19,20.639999389648438,0.054945055,0.56043956,0.384615385,0.32967032999999996
2021-01-20,18.920000076293945,0.050314465,0.559748428,0.389937107,0.33962264200000003
2021-01-21,18.770000457763672,0.045454545,0.5,0.454545455,0.40909091
2021-01-22,19.59000015258789,0.043478261,0.689440994,0.267080745,0.22360248400000002
2021-01-25,19.190000534057617,0.092105263,0.565789474,0.342105263,0.25
2021-01-26,18.780000686645508,0.086956522,0.467391304,0.445652174,0.35869565200000003
2021-01-27,18.850000381469727,0.090277778,0.638888889,0.270833333,0.180555555
2021-01-28,18.31999969482422,0.081632653,0.591836735,0.326530612,0.244897959
2021-01-29,17.959999084472656,0.064748201,0.633093525,0.302158273,0.23741007199999997
2021-02-01,19.59000015258789,0.04516129,0.496774194,0.458064516,0.41290322599999996
2021-02-02,19.440000534057617,0.056179775,0.617977528,0.325842697,0.269662922
2021-02-03,19.43000030517578,0.05,0.421428571,0.528571429,0.478571429
2021-02-04,20.75,0.052023121,0.520231214,0.427745665,0.375722544
2021-02-05,20.389999389648438,0.086419753,0.50617284,0.407407407,0.320987654
2021-02-08,20.979999542236328,0.018181818,0.636363636,0.345454545,0.327272727
2021-02-09,21.549999237060547,0.094117647,0.435294118,0.470588235,0.376470588
2021-02-10,21.09000015258789,0.075757576,0.560606061,0.363636364,0.287878788
2021-02-11,20.780000686645508,0.073170732,0.585365854,0.341463415,0.268292683
2021-02-12,20.020000457763672,0.057692308,0.538461538,0.403846154,0.346153846
2021-02-16,19.520000457763672,0.068965517,0.655172414,0.275862069,0.20689655199999998
2021-02-17,19.989999771118164,0.05,0.675,0.275,0.22500000000000003
2021-02-18,21.65999984741211,0.064935065,0.61038961,0.324675325,0.25974026
2021-02-19,23.829999923706055,0.015384615,0.676923077,0.307692308,0.29230769300000004
2021-02-22,21.520000457763672,0.020408163,0.591836735,0.387755102,0.36734693900000004
2021-02-23,18.729999542236328,0.074626866,0.432835821,0.492537313,0.41791044699999996
2021-02-24,19.280000686645508,0.063829787,0.510638298,0.425531915,0.361702128
2021-02-25,18.020000457763672,0.081081081,0.689189189,0.22972973,0.148648649
2021-02-26,18.59000015258789,0.093220339,0.533898305,0.372881356,0.279661017
2021-03-01,18.489999771118164,0.0625,0.5625,0.375,0.3125
2021-03-02,17.690000534057617,0.103773585,0.669811321,0.226415094,0.12264150900000001
2021-03-03,16.489999771118164,0.046153846,0.692307692,0.261538462,0.21538461600000003
2021-03-04,15.770000457763672,0.078313253,0.530120482,0.391566265,0.313253012
2021-03-05,15.210000038146973,0.072727273,0.6,0.327272727,0.254545454
2021-03-08,16.100000381469727,0.049586777,0.570247934,0.380165289,0.330578512
2021-03-09,16.399999618530273,0.083333333,0.625,0.291666667,0.20833333399999998
2021-03-10,16.450000762939453,0.05785124,0.58677686,0.355371901,0.29752066099999996
2021-03-11,15.489999771118164,0.048192771,0.512048193,0.439759036,0.39156626499999997
2021-03-12,16.06999969482422,0.054347826,0.543478261,0.402173913,0.347826087
2021-03-15,17.729999542236328,0.04587156,0.541284404,0.412844037,0.366972477
2021-03-16,17.790000915527344,0.078125,0.4921875,0.4296875,0.3515625
2021-03-17,18.610000610351562,0.097087379,0.553398058,0.349514563,0.25242718399999997
2021-03-18,16.31999969482422,0.057692308,0.644230769,0.298076923,0.240384615
2021-03-19,15.399999618530273,0.076923077,0.557692308,0.365384615,0.288461538
2021-03-22,15.739999771118164,0.034090909,0.545454545,0.420454545,0.386363636
2021-03-23,14.289999961853027,0.088607595,0.607594937,0.303797468,0.21518987300000003
2021-03-24,12.90999984741211,0.145038168,0.503816794,0.351145038,0.20610687000000003
2021-03-25,13.760000228881836,0.089041096,0.51369863,0.397260274,0.30821917800000004
2021-03-26,13.989999771118164,0.058252427,0.475728155,0.466019417,0.40776699
2021-03-29,21.610000610351562,0.061565017,0.586881473,0.35155351,0.289988493
2021-03-30,21.68000030517578,0.088161209,0.546599496,0.365239295,0.277078086
2021-03-31,19.100000381469727,0.111486486,0.415540541,0.472972973,0.361486487
2021-04-01,19.209999084472656,0.061611374,0.431279621,0.507109005,0.445497631
2021-04-05,18.31999969482422,0.107954545,0.528409091,0.363636364,0.255681819
2021-04-06,17.739999771118164,0.146341463,0.298780488,0.554878049,0.40853658600000003
2021-04-07,16.709999084472656,0.120481928,0.487951807,0.391566265,0.271084337
2021-04-08,16.920000076293945,0.043715847,0.420765027,0.535519126,0.491803279
2021-04-09,17.25,0.066929134,0.42519685,0.507874016,0.44094488200000004
2021-04-12,15.800000190734863,0.104651163,0.465116279,0.430232558,0.325581395
2021-04-13,15.210000038146973,0.084337349,0.548192771,0.36746988,0.283132531
2021-04-14,15.380000114440918,0.096153846,0.320512821,0.583333333,0.487179487
2021-04-15,15.5600004196167,0.077669903,0.446601942,0.475728155,0.398058252
2021-04-16,14.729999542236328,0.103225806,0.516129032,0.380645161,0.27741935500000003
2021-04-19,13.890000343322754,0.081339713,0.4784689,0.440191388,0.35885167500000004
2021-04-20,13.539999961853027,0.0859375,0.4921875,0.421875,0.3359375
2021-04-21,14.989999771118164,0.055084746,0.580508475,0.36440678,0.30932203399999997
2021-04-22,15.359999656677246,0.105960265,0.589403974,0.304635762,0.19867549699999998
2021-04-23,15.869999885559082,0.078947368,0.456140351,0.464912281,0.38596491299999997
2021-04-26,16.780000686645508,0.057142857,0.533333333,0.40952381,0.352380953
2021-04-27,17.600000381469727,0.103773585,0.41509434,0.481132075,0.37735849
2021-04-28,18.6200008392334,0.110132159,0.585903084,0.303964758,0.193832599
2021-04-29,18.549999237060547,0.045714286,0.72,0.234285714,0.188571428
2021-04-30,19.260000228881836,0.06185567,0.618556701,0.319587629,0.257731959
2021-05-03,16.93000030517578,0.056277056,0.688311688,0.255411255,0.199134199
2021-05-04,18.040000915527344,0.098039216,0.534313725,0.367647059,0.269607843
2021-05-05,19.020000457763672,0.065060241,0.607228916,0.327710843,0.26265060199999996
2021-05-06,18.399999618530273,0.073275862,0.612068966,0.314655172,0.24137930999999999
2021-05-07,19.360000610351562,0.06122449,0.540816327,0.397959184,0.336734694
2021-05-10,18.059999465942383,0.086330935,0.503597122,0.410071942,0.323741007
2021-05-11,18.5,0.057142857,0.6,0.342857143,0.285714286
2021-05-12,17.020000457763672,0.065217391,0.543478261,0.391304348,0.326086957
