Date,DNN,HGEN,ICLN,OCGN,VGT,VUZI,XLV,^NBI
2015-01-23,0.8600000143051147,17.600000381469727,9.789999961853027,516.0,104.70999908447266,6.099999904632568,70.94000244140625,3375.8798828125
2015-01-26,0.8799999952316284,16.0,10.119999885559082,501.0,104.4000015258789,7.0,71.30999755859375,3429.5400390625
2015-01-27,0.8799999952316284,16.799999237060547,10.170000076293945,468.6000061035156,101.37999725341797,7.199999809265137,70.80000305175781,3410.389892578125
2015-01-28,0.8600000143051147,16.399999618530273,9.970000267028809,426.6000061035156,101.23999786376953,6.5,69.77999877929688,3339.18994140625
2015-01-29,0.8500000238418579,16.799999237060547,10.039999961853027,483.6000061035156,102.2300033569336,6.769999980926514,70.37000274658203,3377.070068359375
2015-01-30,0.8600000143051147,16.399999618530273,9.979999542236328,507.239990234375,100.80999755859375,7.0,69.2699966430664,3364.85009765625
2015-02-02,0.8700000047683716,15.600000381469727,10.199999809265137,498.0,101.69000244140625,7.090000152587891,69.66000366210938,3345.5
2015-02-03,0.8899999856948853,16.0,10.489999771118164,459.6000061035156,102.94999694824219,6.949999809265137,70.12999725341797,3329.0
2015-02-04,0.8899999856948853,15.600000381469727,10.4399995803833,469.79998779296875,103.11000061035156,6.78000020980835,69.25,3270.739990234375
2015-02-05,0.9100000262260437,15.600000381469727,10.529999732971191,478.79998779296875,104.16000366210938,6.630000114440918,70.41999816894531,3348.43994140625
2015-02-06,0.9100000262260437,16.799999237060547,10.399999618530273,475.79998779296875,103.73999786376953,6.699999809265137,69.77999877929688,3307.469970703125
2015-02-09,0.8999999761581421,16.399999618530273,10.420000076293945,501.0,103.5,6.889999866485596,68.95999908447266,3280.110107421875
2015-02-10,0.8999999761581421,16.0,10.489999771118164,507.0,105.05999755859375,6.829999923706055,70.12000274658203,3329.72998046875
2015-02-11,0.9100000262260437,16.0,10.449999809265137,517.7999877929688,105.5,6.809999942779541,70.19000244140625,3320.699951171875
2015-02-12,0.9100000262260437,15.600000381469727,10.640000343322754,520.7999877929688,107.16999816894531,6.800000190734863,70.44000244140625,3353.25
2015-02-13,0.9300000071525574,18.0,10.6899995803833,516.5999755859375,108.04000091552734,6.71999979019165,70.72000122070312,3384.10009765625
2015-02-17,0.949999988079071,20.799999237060547,10.680000305175781,528.0,108.08999633789062,7.010000228881836,71.2300033569336,3416.06005859375
2015-02-18,0.9599999785423279,18.399999618530273,10.640000343322754,520.2000122070312,108.29000091552734,7.0,71.30999755859375,3444.429931640625
2015-02-19,0.9300000071525574,18.799999237060547,10.550000190734863,538.2000122070312,108.72000122070312,7.050000190734863,71.43000030517578,3471.320068359375
2015-02-20,0.8999999761581421,18.0,10.609999656677246,576.0,109.41000366210938,6.800000190734863,72.18000030517578,3516.330078125
2015-02-23,0.8999999761581421,18.0,10.619999885559082,599.4000244140625,109.41000366210938,6.510000228881836,72.51000213623047,3534.909912109375
2015-02-24,0.8999999761581421,17.200000762939453,10.65999984741211,598.2000122070312,109.68000030517578,6.019999980926514,72.41999816894531,3506.909912109375
2015-02-25,0.9200000166893005,18.0,10.880000114440918,577.7999877929688,109.12000274658203,5.900000095367432,72.38999938964844,3551.27001953125
2015-02-26,0.8899999856948853,20.399999618530273,10.880000114440918,597.5999755859375,109.79000091552734,5.889999866485596,72.58999633789062,3565.5400390625
2015-02-27,0.8899999856948853,22.0,10.930000305175781,640.2000122070312,109.20999908447266,6.329999923706055,72.23999786376953,3529.7099609375
2015-03-02,0.8899999856948853,23.600000381469727,11.100000381469727,658.7999877929688,110.23999786376953,6.050000190734863,72.88999938964844,3557.330078125
2015-03-03,0.8899999856948853,28.0,11.229999542236328,654.0,109.38999938964844,5.929999828338623,72.2300033569336,3537.77001953125
2015-03-04,0.8799999952316284,30.399999618530273,11.539999961853027,639.0,109.0199966430664,6.380000114440918,72.58000183105469,3560.090087890625
2015-03-05,0.8799999952316284,27.600000381469727,12.079999923706055,630.0,108.9800033569336,6.0,72.83999633789062,3639.10009765625
2015-03-06,0.8700000047683716,26.0,11.699999809265137,621.0,107.75,5.949999809265137,71.41000366210938,3583.550048828125
2015-03-09,0.8500000238418579,25.600000381469727,11.569999694824219,600.0,108.19999694824219,6.010000228881836,71.8499984741211,3589.320068359375
2015-03-10,0.8199999928474426,22.399999618530273,11.289999961853027,595.2000122070312,106.05999755859375,6.099999904632568,71.05000305175781,3574.159912109375
2015-03-11,0.8199999928474426,24.0,11.420000076293945,581.4000244140625,105.4800033569336,6.010000228881836,71.01000213623047,3584.699951171875
2015-03-12,0.8299999833106995,23.600000381469727,11.510000228881836,585.0,106.11000061035156,6.199999809265137,71.94999694824219,3608.489990234375
2015-03-13,0.8199999928474426,22.0,11.329999923706055,556.7999877929688,105.56999969482422,6.309999942779541,71.80999755859375,3614.360107421875
2015-03-16,0.8100000023841858,21.200000762939453,11.470000267028809,599.4000244140625,106.83999633789062,6.46999979019165,73.4000015258789,3700.4599609375
2015-03-17,0.8199999928474426,21.600000381469727,11.539999961853027,627.0,106.94999694824219,5.889999866485596,73.19000244140625,3727.889892578125
2015-03-18,0.8399999737739563,22.399999618530273,11.65999984741211,625.7999877929688,108.23999786376953,6.190000057220459,74.13999938964844,3748.830078125
2015-03-19,0.7900000214576721,22.399999618530273,11.600000381469727,612.5999755859375,108.1500015258789,5.960000038146973,74.56999969482422,3818.75
2015-03-20,0.8100000023841858,22.0,11.800000190734863,570.5999755859375,108.7699966430664,5.909999847412109,74.9000015258789,3837.60009765625
2015-03-23,0.800000011920929,21.600000381469727,11.819999694824219,586.7999877929688,108.80000305175781,6.110000133514404,74.69000244140625,3751.659912109375
2015-03-24,0.8100000023841858,21.200000762939453,11.930000305175781,588.2999877929688,108.5,6.059999942779541,74.04000091552734,3725.56005859375
2015-03-25,0.8299999833106995,20.399999618530273,11.739999771118164,567.5999755859375,105.5199966430664,5.75,72.69000244140625,3571.330078125
2015-03-26,0.8199999928474426,19.200000762939453,11.600000381469727,526.7999877929688,105.58999633789062,5.619999885559082,72.5199966430664,3567.889892578125
2015-03-27,0.800000011920929,18.399999618530273,11.630000114440918,581.4000244140625,105.8499984741211,5.460000038146973,73.04000091552734,3636.18994140625
2015-03-30,0.7900000214576721,19.600000381469727,11.890000343322754,548.7000122070312,107.05000305175781,5.809999942779541,73.77999877929688,3676.35009765625
2015-03-31,0.7900000214576721,19.600000381469727,11.859999656677246,599.4000244140625,106.5199966430664,5.579999923706055,72.5,3597.18994140625
2015-04-01,0.800000011920929,18.399999618530273,12.029999732971191,582.0,105.66999816894531,5.619999885559082,71.7699966430664,3563.080078125
2015-04-02,0.8100000023841858,20.399999618530273,12.109999656677246,594.0,105.66000366210938,5.760000228881836,71.98999786376953,3554.14990234375
2015-04-06,0.8199999928474426,20.0,12.1899995803833,577.2000122070312,106.6500015258789,5.849999904632568,72.0999984741211,3546.909912109375
2015-04-07,0.8100000023841858,18.799999237060547,12.229999542236328,580.2000122070312,106.52999877929688,5.610000133514404,72.2699966430664,3578.5400390625
2015-04-08,0.7900000214576721,19.600000381469727,12.380000114440918,585.0,106.91000366210938,5.550000190734863,72.87999725341797,3681.320068359375
2015-04-09,0.800000011920929,20.0,12.65999984741211,545.4000244140625,107.3499984741211,5.710000038146973,73.43000030517578,3697.0400390625
2015-04-10,0.800000011920929,22.0,12.600000381469727,544.7999877929688,107.81999969482422,6.739999771118164,74.05999755859375,3739.18994140625
2015-04-13,0.8100000023841858,26.399999618530273,12.649999618530273,516.0,107.37000274658203,6.53000020980835,73.66000366210938,3747.35009765625
2015-04-14,0.8199999928474426,22.399999618530273,12.600000381469727,516.0,106.9800033569336,6.289999961853027,73.77999877929688,3738.860107421875
2015-04-15,0.8799999952316284,21.200000762939453,12.75,510.0,107.94999694824219,6.349999904632568,73.97000122070312,3772.580078125
2015-04-16,0.8399999737739563,23.200000762939453,12.819999694824219,504.0,107.7300033569336,6.28000020980835,73.93000030517578,3784.070068359375
2015-04-17,0.8299999833106995,22.399999618530273,12.609999656677246,499.79998779296875,106.08000183105469,6.360000133514404,73.29000091552734,3730.389892578125
2015-04-20,0.8500000238418579,21.600000381469727,12.470000267028809,472.20001220703125,107.80999755859375,5.989999771118164,73.73999786376953,3747.080078125
2015-04-21,0.8399999737739563,23.600000381469727,12.550000190734863,453.0,107.9000015258789,6.170000076293945,74.2300033569336,3817.239990234375
2015-04-22,0.9200000166893005,22.799999237060547,12.729999542236328,475.20001220703125,108.94000244140625,6.210000038146973,74.3499984741211,3806.1201171875
2015-04-23,0.9700000286102295,22.399999618530273,12.869999885559082,486.0,109.19999694824219,6.210000038146973,74.62999725341797,3848.72998046875
2015-04-24,0.949999988079071,21.200000762939453,12.789999961853027,513.0,109.81999969482422,6.230000019073486,74.38999938964844,3807.669921875
2015-04-27,0.949999988079071,20.0,12.770000457763672,507.6000061035156,110.06999969482422,6.429999828338623,73.04000091552734,3651.050048828125
2015-04-28,0.9700000286102295,20.0,13.020000457763672,552.0,110.19000244140625,6.420000076293945,73.4000015258789,3608.77001953125
2015-04-29,0.9100000262260437,19.600000381469727,12.619999885559082,513.0,109.68000030517578,6.420000076293945,72.7300033569336,3608.469970703125
2015-04-30,0.8899999856948853,19.200000762939453,12.489999771118164,489.6000061035156,107.88999938964844,6.400000095367432,71.70999908447266,3498.43994140625
2015-05-01,0.8700000047683716,20.0,12.600000381469727,481.20001220703125,109.2699966430664,6.269999980926514,72.68000030517578,3598.330078125
2015-05-04,0.8899999856948853,20.799999237060547,12.65999984741211,498.0,109.3499984741211,6.349999904632568,73.13999938964844,3613.469970703125
2015-05-05,0.9100000262260437,20.799999237060547,12.550000190734863,483.0,107.63999938964844,6.190000057220459,72.22000122070312,3539.590087890625
2015-05-06,0.8700000047683716,20.399999618530273,12.449999809265137,483.6000061035156,107.02999877929688,5.800000190734863,71.94000244140625,3569.9599609375
2015-05-07,0.8299999833106995,20.0,12.5600004196167,494.1600036621094,107.80000305175781,5.989999771118164,72.27999877929688,3601.659912109375
2015-05-08,0.8799999952316284,20.0,12.789999961853027,490.20001220703125,109.31999969482422,5.980000019073486,73.44999694824219,3684.22998046875
2015-05-11,0.8600000143051147,20.399999618530273,12.640000343322754,505.20001220703125,108.88999938964844,6.300000190734863,73.48999786376953,3686.3701171875
2015-05-12,0.8799999952316284,20.0,12.609999656677246,514.7999877929688,108.31999969482422,6.179999828338623,73.0199966430664,3679.590087890625
2015-05-13,0.9399999976158142,19.600000381469727,12.760000228881836,495.0,108.83999633789062,5.789999961853027,73.0999984741211,3672.739990234375
2015-05-14,0.9300000071525574,19.200000762939453,12.8100004196167,472.79998779296875,110.56999969482422,5.5,74.11000061035156,3719.409912109375
2015-05-15,0.8899999856948853,20.0,12.869999885559082,482.3999938964844,110.26000213623047,5.579999923706055,74.26000213623047,3723.820068359375
2015-05-18,0.9100000262260437,20.0,12.859999656677246,468.0,110.83000183105469,5.800000190734863,74.69999694824219,3769.72998046875
2015-05-19,0.8600000143051147,19.600000381469727,12.699999809265137,491.3999938964844,110.69000244140625,5.829999923706055,75.05000305175781,3774.39990234375
2015-05-20,0.8500000238418579,22.0,12.369999885559082,477.0,110.66000366210938,5.889999866485596,75.1500015258789,3805.159912109375
2015-05-21,0.8600000143051147,22.0,12.279999732971191,489.6000061035156,111.04000091552734,5.690000057220459,75.16000366210938,3806.25
2015-05-22,0.8500000238418579,21.200000762939453,12.359999656677246,498.0,111.08000183105469,5.599999904632568,74.9800033569336,3814.360107421875
2015-05-26,0.8399999737739563,19.600000381469727,12.270000457763672,498.0,109.54000091552734,5.739999771118164,74.22000122070312,3773.81005859375
2015-05-27,0.8399999737739563,20.799999237060547,12.34000015258789,493.79998779296875,111.41000366210938,5.849999904632568,75.08000183105469,3839.4599609375
2015-05-28,0.8399999737739563,21.200000762939453,12.029999732971191,498.0,111.3499984741211,5.920000076293945,75.12999725341797,3821.8701171875
2015-05-29,0.8299999833106995,25.200000762939453,12.149999618530273,501.0,110.58000183105469,6.010000228881836,74.94000244140625,3821.679931640625
2015-06-01,0.8199999928474426,23.600000381469727,11.949999809265137,510.0,110.91000366210938,6.050000190734863,75.23999786376953,3819.429931640625
2015-06-02,0.8500000238418579,22.399999618530273,11.979999542236328,492.0,110.6500015258789,6.0,74.75,3803.5400390625
2015-06-03,0.8399999737739563,23.200000762939453,12.010000228881836,499.20001220703125,111.05999755859375,5.929999828338623,74.88999938964844,3821.43994140625
2015-06-04,0.8299999833106995,23.200000762939453,11.84000015258789,480.0,110.0199966430664,6.210000038146973,74.37000274658203,3798.22998046875
2015-06-05,0.8500000238418579,22.799999237060547,11.770000457763672,478.79998779296875,109.9800033569336,6.25,74.33999633789062,3842.43994140625
2015-06-08,0.8199999928474426,22.799999237060547,11.6899995803833,479.3999938964844,108.5999984741211,6.090000152587891,73.97000122070312,3817.760009765625
2015-06-09,0.8299999833106995,22.0,11.539999961853027,476.3999938964844,108.41000366210938,6.119999885559082,73.94999694824219,3790.39990234375
2015-06-10,0.8199999928474426,22.0,11.720000267028809,416.3999938964844,110.05000305175781,6.179999828338623,74.86000061035156,3827.6298828125
2015-06-11,0.8399999737739563,21.600000381469727,11.729999542236328,441.0,110.06999969482422,6.260000228881836,75.37000274658203,3854.139892578125
2015-06-12,0.8299999833106995,22.399999618530273,11.6899995803833,434.3999938964844,109.27999877929688,6.210000038146973,74.44000244140625,3806.389892578125
2015-06-15,0.8199999928474426,21.600000381469727,11.550000190734863,418.79998779296875,108.68000030517578,6.670000076293945,74.52999877929688,3805.35009765625
2015-06-16,0.8100000023841858,21.600000381469727,11.609999656677246,419.3999938964844,109.36000061035156,6.550000190734863,74.9000015258789,3813.800048828125
2015-06-17,0.7799999713897705,21.600000381469727,11.65999984741211,384.6000061035156,109.5199966430664,6.46999979019165,74.97000122070312,3836.7099609375
2015-06-18,0.7900000214576721,22.0,11.779999732971191,398.3999938964844,110.44000244140625,6.260000228881836,76.02999877929688,3948.389892578125
2015-06-19,0.7799999713897705,21.200000762939453,11.630000114440918,374.3999938964844,109.63999938964844,7.070000171661377,75.70999908447266,3950.47998046875
2015-06-22,0.7799999713897705,22.0,11.770000457763672,399.0,110.37000274658203,6.829999923706055,76.30000305175781,4010.27001953125
2015-06-23,0.7900000214576721,21.600000381469727,11.859999656677246,414.0,110.43000030517578,7.119999885559082,76.44999694824219,4011.9599609375
2015-06-24,0.7900000214576721,21.200000762939453,11.579999923706055,411.6000061035156,109.81999969482422,6.829999923706055,75.68000030517578,3949.639892578125
2015-06-25,0.7799999713897705,20.399999618530273,11.460000038146973,397.79998779296875,109.55000305175781,6.880000114440918,76.0999984741211,3933.75
2015-06-26,0.7699999809265137,18.799999237060547,11.34000015258789,417.0,108.48999786376953,6.940000057220459,75.98999786376953,3898.93994140625
2015-06-29,0.75,19.600000381469727,10.989999771118164,376.20001220703125,106.0199966430664,6.28000020980835,74.12999725341797,3780.64990234375
2015-06-30,0.75,19.200000762939453,11.119999885559082,387.6000061035156,106.2300033569336,5.989999771118164,74.38999938964844,3864.679931640625
2015-07-01,0.7400000095367432,20.0,11.100000381469727,384.6000061035156,106.80000305175781,6.400000095367432,75.19000244140625,3874.43994140625
2015-07-02,0.7400000095367432,19.600000381469727,11.09000015258789,382.20001220703125,106.88999938964844,6.630000114440918,74.83999633789062,3876.14990234375
2015-07-06,0.699999988079071,19.200000762939453,10.640000343322754,383.3999938964844,106.44999694824219,6.840000152587891,74.80999755859375,3896.60009765625
2015-07-07,0.6700000166893005,19.600000381469727,10.510000228881836,379.79998779296875,106.47000122070312,6.670000076293945,75.16999816894531,3906.449951171875
2015-07-08,0.6700000166893005,18.399999618530273,10.069999694824219,363.6000061035156,104.66999816894531,6.340000152587891,73.87999725341797,3797.989990234375
2015-07-09,0.6399999856948853,18.0,10.59000015258789,379.79998779296875,104.44000244140625,6.260000228881836,74.27999877929688,3840.169921875
2015-07-10,0.6399999856948853,18.399999618530273,10.920000076293945,373.79998779296875,105.98999786376953,6.320000171661377,75.27999877929688,3899.0
2015-07-13,0.6299999952316284,15.600000381469727,11.050000190734863,372.0,107.55000305175781,6.340000152587891,75.91999816894531,3968.639892578125
2015-07-14,0.6200000047683716,15.449999809265137,11.069999694824219,384.0,108.06999969482422,6.320000171661377,76.68000030517578,4059.35009765625
2015-07-15,0.5899999737739563,15.0,10.760000228881836,396.6000061035156,108.0999984741211,6.489999771118164,76.77999877929688,4086.4599609375
2015-07-16,0.6100000143051147,13.949999809265137,10.989999771118164,404.3999938964844,109.33999633789062,6.400000095367432,77.13999938964844,4141.3701171875
2015-07-17,0.5799999833106995,14.399999618530273,10.850000381469727,413.3999938964844,110.8499984741211,6.199999809265137,76.97000122070312,4162.85986328125
2015-07-20,0.5299999713897705,13.75,10.869999885559082,396.6000061035156,111.33999633789062,6.139999866485596,77.22000122070312,4165.8701171875
2015-07-21,0.5299999713897705,12.75,10.899999618530273,394.20001220703125,110.80999755859375,6.170000076293945,76.87999725341797,4140.14990234375
2015-07-22,0.5199999809265137,13.0,10.729999542236328,383.3999938964844,109.25,6.130000114440918,77.05000305175781,4129.52978515625
2015-07-23,0.5099999904632568,13.0,10.680000305175781,378.0,109.05999755859375,6.0,76.7699966430664,4122.02978515625
2015-07-24,0.49000000953674316,12.5,10.600000381469727,366.0,108.30999755859375,5.699999809265137,74.8499984741211,3956.25
2015-07-27,0.4399999976158142,11.5,10.40999984741211,366.0,107.20999908447266,5.46999979019165,74.77999877929688,3912.56005859375
2015-07-28,0.46000000834465027,11.699999809265137,10.539999961853027,375.6000061035156,108.29000091552734,5.619999885559082,76.12999725341797,4005.780029296875
2015-07-29,0.47999998927116394,12.600000381469727,10.770000457763672,366.6000061035156,108.86000061035156,5.550000190734863,76.26000213623047,3954.02001953125
2015-07-30,0.5,10.800000190734863,10.529999732971191,361.79998779296875,109.12000274658203,5.710000038146973,76.1500015258789,3965.469970703125
2015-07-31,0.5299999713897705,10.5,10.5,382.5,108.63999938964844,5.46999979019165,76.58999633789062,4003.2099609375
2015-08-03,0.5400000214576721,10.449999809265137,10.479999542236328,374.3999938964844,107.98999786376953,5.380000114440918,76.52999877929688,4005.27001953125
2015-08-04,0.5,10.449999809265137,10.390000343322754,378.0,107.31999969482422,5.019999980926514,76.48999786376953,4019.030029296875
2015-08-05,0.5,10.149999618530273,10.640000343322754,384.0,108.37000274658203,5.050000190734863,77.12999725341797,4047.489990234375
2015-08-06,0.5,10.0,10.470000267028809,369.6000061035156,107.23999786376953,4.769999980926514,75.44999694824219,3887.75
2015-08-07,0.49000000953674316,9.350000381469727,10.359999656677246,371.3999938964844,107.33000183105469,4.550000190734863,75.31999969482422,3860.4599609375
2015-08-10,0.5400000214576721,10.25,10.5,382.20001220703125,108.97000122070312,4.679999828338623,75.93000030517578,3889.780029296875
2015-08-11,0.5099999904632568,9.5,10.300000190734863,382.20001220703125,107.19000244140625,4.5,75.29000091552734,3844.550048828125
2015-08-12,0.5199999809265137,10.0,10.300000190734863,367.79998779296875,107.70999908447266,4.409999847412109,75.33999633789062,3872.449951171875
2015-08-13,0.5,9.75,10.279999732971191,393.6000061035156,107.44000244140625,4.400000095367432,75.16999816894531,3834.2099609375
2015-08-14,0.5099999904632568,9.600000381469727,10.279999732971191,398.3999938964844,108.01000213623047,4.110000133514404,75.37999725341797,3812.89990234375
2015-08-17,0.5099999904632568,9.949999809265137,10.300000190734863,406.79998779296875,108.70999908447266,4.460000038146973,76.13999938964844,3892.72998046875
2015-08-18,0.5199999809265137,9.850000381469727,10.239999771118164,400.20001220703125,108.02999877929688,4.489999771118164,76.02999877929688,3854.35009765625
2015-08-19,0.49000000953674316,9.5,10.130000114440918,376.20001220703125,107.13999938964844,4.400000095367432,75.72000122070312,3828.989990234375
2015-08-20,0.47999998927116394,9.149999618530273,9.6899995803833,371.3999938964844,104.37999725341797,4.070000171661377,73.95999908447266,3674.199951171875
2015-08-21,0.49000000953674316,9.100000381469727,9.420000076293945,351.0,100.45999908447266,4.059999942779541,71.69999694824219,3563.260009765625
2015-08-24,0.4399999976158142,9.100000381469727,9.0,330.6000061035156,96.80000305175781,4.010000228881836,68.6500015258789,3393.090087890625
2015-08-25,0.4300000071525574,9.300000190734863,9.029999732971191,342.0,95.76000213623047,4.25,67.95999908447266,3408.449951171875
2015-08-26,0.4300000071525574,9.75,9.279999732971191,346.79998779296875,100.54000091552734,3.990000009536743,70.83000183105469,3582.10009765625
2015-08-27,0.46000000834465027,9.850000381469727,9.65999984741211,365.3999938964844,102.95999908447266,3.990000009536743,72.20999908447266,3668.27001953125
2015-08-28,0.49000000953674316,10.050000190734863,9.6899995803833,370.20001220703125,103.18000030517578,3.9800000190734863,71.80000305175781,3694.35009765625
2015-08-31,0.49000000953674316,10.600000381469727,9.4399995803833,371.3999938964844,102.33999633789062,4.110000133514404,70.48999786376953,3579.5
2015-09-01,0.49000000953674316,10.550000190734863,9.140000343322754,362.3999938964844,99.08000183105469,4.019999980926514,68.63999938964844,3489.47998046875
2015-09-02,0.4699999988079071,10.199999809265137,9.289999961853027,360.0,101.4000015258789,4.099999904632568,70.05000305175781,3618.2900390625
2015-09-03,0.49000000953674316,15.149999618530273,9.260000228881836,360.0,101.5,4.119999885559082,69.55000305175781,3543.080078125
2015-09-04,0.4699999988079071,20.049999237060547,9.069999694824219,355.79998779296875,100.02999877929688,4.159999847412109,68.68000030517578,3535.360107421875
2015-09-08,0.5,17.25,9.420000076293945,370.20001220703125,102.81999969482422,4.559999942779541,70.5999984741211,3683.219970703125
2015-09-09,0.4699999988079071,18.5,9.380000114440918,371.3999938964844,101.58000183105469,4.940000057220459,69.51000213623047,3603.590087890625
2015-09-10,0.4699999988079071,18.450000762939453,9.479999542236328,364.79998779296875,102.58000183105469,5.0,70.18000030517578,3670.169921875
2015-09-11,0.44999998807907104,19.200000762939453,9.460000038146973,334.79998779296875,103.08000183105469,5.119999885559082,70.62999725341797,3716.889892578125
2015-09-14,0.4399999976158142,18.5,9.380000114440918,336.0,102.77999877929688,4.769999980926514,70.41000366210938,3697.60009765625
2015-09-15,0.4300000071525574,18.5,9.449999809265137,338.3999938964844,104.08999633789062,4.900000095367432,71.41999816894531,3736.56005859375
2015-09-16,0.44999998807907104,16.950000762939453,9.609999656677246,358.20001220703125,104.66000366210938,4.980000019073486,71.62000274658203,3720.0
2015-09-17,0.4399999976158142,16.100000381469727,9.640000343322754,357.6000061035156,104.08999633789062,4.909999847412109,72.2699966430664,3794.080078125
2015-09-18,0.4399999976158142,15.600000381469727,9.390000343322754,357.0,102.79000091552734,5.150000095367432,70.91000366210938,3732.669921875
2015-09-21,0.41999998688697815,14.300000190734863,9.40999984741211,342.6000061035156,103.63999938964844,4.880000114440918,69.97000122070312,3568.25
2015-09-22,0.41999998688697815,13.199999809265137,9.199999809265137,315.0,102.0199966430664,4.78000020980835,69.54000091552734,3508.300048828125
2015-09-23,0.4099999964237213,13.699999809265137,9.0600004196167,298.20001220703125,101.18000030517578,4.78000020980835,69.47000122070312,3488.52001953125
2015-09-24,0.4099999964237213,12.149999618530273,9.020000457763672,282.0,101.08000183105469,5.230000019073486,68.76000213623047,3418.72998046875
